"pict1","pict2","channel","mean","var","lighting","ISO","shutter.speed","aperture","focal.length","count"
"crop_168.fit","crop_171.fit","Green R",72.47705078125,28.266365297379,"Normal",100,"1/4000",7.1,"90.0 mm",6
"crop_169.fit","crop_170.fit","Green B",72.68603515625,28.8846715962549,"Normal",100,"1/4000",7.1,"90.0 mm",6
"crop_169.fit","crop_171.fit","Green B",72.60498046875,30.0519950322275,"Normal",100,"1/4000",7.1,"90.0 mm",6
"crop_168.fit","crop_173.fit","Green R",72.34912109375,32.8383082653653,"Normal",100,"1/4000",7.1,"90.0 mm",6
"crop_169.fit","crop_172.fit","Green B",72.419921875,31.3374705981183,"Normal",100,"1/4000",7.1,"90.0 mm",6
"crop_168.fit","crop_169.fit","Blue",57.2822265625,27.8599401270772,"Normal",100,"1/4000",7.1,"90.0 mm",6
"crop_171.fit","crop_172.fit","Blue",57.240234375,29.6634210043988,"Normal",100,"1/4000",7.1,"90.0 mm",6
"crop_170.fit","crop_172.fit","Blue",57.21533203125,30.0655619005071,"Normal",100,"1/4000",7.1,"90.0 mm",6
"crop_170.fit","crop_172.fit","Green B",72.12060546875,31.5146317318854,"Normal",100,"1/4000",7.1,"90.0 mm",6
"crop_171.fit","crop_173.fit","Green B",72.07861328125,30.1406130674181,"Normal",100,"1/4000",7.1,"90.0 mm",6
"crop_170.fit","crop_172.fit","Green R",72.6943359375,29.7947042247067,"Normal",100,"1/4000",7.1,"90.0 mm",6
"crop_172.fit","crop_173.fit","Green R",72.64111328125,30.5885068235276,"Normal",100,"1/4000",7.1,"90.0 mm",6
"crop_170.fit","crop_173.fit","Green R",72.63818359375,30.5979459730877,"Normal",100,"1/4000",7.1,"90.0 mm",6
"crop_168.fit","crop_171.fit","Green B",71.818359375,31.2825024437928,"Normal",100,"1/4000",7.1,"90.0 mm",6
"crop_168.fit","crop_173.fit","Green B",71.67236328125,31.8570720116997,"Normal",100,"1/4000",7.1,"90.0 mm",6
"crop_168.fit","crop_172.fit","Green B",71.63330078125,31.4049856236254,"Normal",100,"1/4000",7.1,"90.0 mm",6
"crop_169.fit","crop_173.fit","Green B",72.458984375,29.3358515854106,"Normal",100,"1/4000",7.1,"90.0 mm",6
"crop_170.fit","crop_171.fit","Blue",57.31494140625,30.3130302839382,"Normal",100,"1/4000",7.1,"90.0 mm",6
"crop_170.fit","crop_173.fit","Blue",57.13232421875,31.1315328499206,"Normal",100,"1/4000",7.1,"90.0 mm",6
"crop_171.fit","crop_172.fit","Green B",72.03955078125,30.3366205209861,"Normal",100,"1/4000",7.1,"90.0 mm",6
"crop_168.fit","crop_170.fit","Green B",71.8994140625,32.835454469086,"Normal",100,"1/4000",7.1,"90.0 mm",6
"crop_171.fit","crop_173.fit","Blue",57.1572265625,29.765103784824,"Normal",100,"1/4000",7.1,"90.0 mm",6
"crop_169.fit","crop_171.fit","Blue",57.68017578125,29.1146515877016,"Normal",100,"1/4000",7.1,"90.0 mm",6
"crop_169.fit","crop_170.fit","Blue",57.6552734375,29.6195549242424,"Normal",100,"1/4000",7.1,"90.0 mm",6
"crop_169.fit","crop_172.fit","Blue",57.58056640625,30.0382334242119,"Normal",100,"1/4000",7.1,"90.0 mm",6
"crop_172.fit","crop_173.fit","Green B",71.8935546875,30.1328201368524,"Normal",100,"1/4000",7.1,"90.0 mm",6
"crop_169.fit","crop_170.fit","Red",33.02294921875,16.5531978364797,"Normal",100,"1/4000",7.1,"90.0 mm",6
"crop_171.fit","crop_173.fit","Red",32.93505859375,16.911786240683,"Normal",100,"1/4000",7.1,"90.0 mm",6
"crop_169.fit","crop_171.fit","Red",33.125,16.170269351784,"Normal",100,"1/4000",7.1,"90.0 mm",6
"crop_169.fit","crop_173.fit","Blue",57.49755859375,30.8889749625794,"Normal",100,"1/4000",7.1,"90.0 mm",6
"crop_168.fit","crop_169.fit","Red",32.90625,15.8026007300831,"Normal",100,"1/4000",7.1,"90.0 mm",6
"crop_169.fit","crop_173.fit","Red",33.10595703125,17.5646263860887,"Normal",100,"1/4000",7.1,"90.0 mm",6
"crop_15.fit","crop_18.fit","Blue",7667.658203125,3730.50671279326,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_15.fit","crop_16.fit","Blue",7660.61376953125,3547.94220382377,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_16.fit","crop_18.fit","Green R",9634.39404296875,3839.2870802595,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_13.fit","crop_18.fit","Green R",9629.57861328125,3429.16656691028,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_13.fit","crop_15.fit","Blue",7659.31982421875,3551.37024176365,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_15.fit","crop_17.fit","Blue",7647.26806640625,3607.27205093399,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_14.fit","crop_15.fit","Blue",7604.27880859375,3533.48632573848,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_13.fit","crop_16.fit","Green R",9620.6083984375,3439.83111673693,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_17.fit","crop_18.fit","Green R",9620.37451171875,3991.34534180642,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_16.fit","crop_18.fit","Green B",9669.12353515625,3786.25181709357,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_13.fit","crop_18.fit","Green B",9662.79638671875,3922.77692706424,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_17.fit","crop_18.fit","Green B",9655.48583984375,3531.99471863927,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_13.fit","crop_16.fit","Green B",9652.4130859375,3861.547224386,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_16.fit","crop_17.fit","Green B",9645.1025390625,3771.77240461571,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_16.fit","crop_17.fit","Green R",9611.404296875,3645.39122067449,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_13.fit","crop_17.fit","Green R",9606.5888671875,3469.49724882392,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_14.fit","crop_18.fit","Green R",9564.3603515625,3607.34698802542,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_13.fit","crop_17.fit","Red",4282.0205078125,1921.1396627566,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_14.fit","crop_18.fit","Red",4263.99755859375,1819.09959171478,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_14.fit","crop_16.fit","Red",4259.81201171875,1761.33269517886,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_13.fit","crop_14.fit","Red",4255.55810546875,1783.70493827514,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_15.fit","crop_18.fit","Green R",9473.52001953125,3806.75641447871,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_14.fit","crop_17.fit","Red",4253.37841796875,1791.39257573848,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_15.fit","crop_18.fit","Red",4225.11376953125,1908.65106409992,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_15.fit","crop_16.fit","Red",4220.92822265625,1959.8173832898,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_13.fit","crop_15.fit","Red",4216.67431640625,1856.59152338022,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_15.fit","crop_17.fit","Red",4214.49462890625,1835.35391035481,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_13.fit","crop_17.fit","Green B",9638.775390625,3722.66910282258,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_14.fit","crop_18.fit","Green B",9600.39892578125,3704.08274863682,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_14.fit","crop_16.fit","Green B",9590.015625,3647.26361650782,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_13.fit","crop_14.fit","Green B",9583.6884765625,3795.39635073008,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_14.fit","crop_16.fit","Green R",9555.39013671875,3175.38531309186,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_13.fit","crop_14.fit","Green R",9550.57470703125,3390.26093549533,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_14.fit","crop_17.fit","Green R",9541.37060546875,3588.67750670134,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_16.fit","crop_18.fit","Blue",7798.47119140625,3516.39829574093,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_13.fit","crop_18.fit","Blue",7797.17724609375,3612.36754977319,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_13.fit","crop_16.fit","Blue",7790.1328125,3443.46729708883,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_17.fit","crop_18.fit","Blue",7785.12548828125,3772.9206068052,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_16.fit","crop_17.fit","Blue",7778.0810546875,3591.64735306696,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_13.fit","crop_17.fit","Blue",7776.787109375,3482.50294591581,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_14.fit","crop_18.fit","Blue",7742.13623046875,3619.99971695916,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_14.fit","crop_16.fit","Blue",7735.091796875,3643.04908777798,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_13.fit","crop_14.fit","Blue",7733.7978515625,3337.92820595064,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_14.fit","crop_17.fit","Blue",7721.74609375,3493.7886252902,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_16.fit","crop_18.fit","Red",4296.8935546875,1976.33381445503,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_14.fit","crop_17.fit","Green B",9576.3779296875,3689.71410488453,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_15.fit","crop_18.fit","Green B",9507.7822265625,3544.1267641129,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_15.fit","crop_16.fit","Green B",9497.39892578125,3695.12895923066,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_13.fit","crop_15.fit","Green B",9491.07177734375,3645.67848421844,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_15.fit","crop_16.fit","Green R",9464.5498046875,3640.63880551992,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_13.fit","crop_15.fit","Green R",9459.734375,3708.42616691105,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_15.fit","crop_17.fit","Green R",9450.5302734375,3734.719099386,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_14.fit","crop_15.fit","Green R",9394.51611328125,3486.81455383599,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_13.fit","crop_16.fit","Red",4288.4541015625,1870.32548264907,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_14.fit","crop_15.fit","Red",4188.0322265625,1903.46660977212,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_13.fit","crop_18.fit","Red",4292.6396484375,1829.64955248045,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_17.fit","crop_18.fit","Red",4290.4599609375,1822.74870937195,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_16.fit","crop_17.fit","Red",4286.2744140625,1894.19254032258,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_15.fit","crop_17.fit","Green B",9483.76123046875,3601.44437268985,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_14.fit","crop_15.fit","Green B",9428.67431640625,3660.10323449337,"Normal",100,"1/50",5.6,"90.0 mm",6
"crop_73.fit","crop_77.fit","Blue",901.7666015625,454.673324092742,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_75.fit","crop_77.fit","Red",505.3857421875,237.016243585044,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_76.fit","crop_77.fit","Red",505.36474609375,246.142510825238,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_77.fit","crop_78.fit","Blue",901.0595703125,446.666282914834,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_73.fit","crop_77.fit","Red",506.33740234375,253.883064038826,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_73.fit","crop_78.fit","Green R",1146.07421875,474.712012386975,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_73.fit","crop_75.fit","Green R",1142.3896484375,473.814630681818,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_75.fit","crop_77.fit","Blue",899.2998046875,424.738069327346,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_73.fit","crop_76.fit","Green R",1141.396484375,430.174255788734,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_76.fit","crop_77.fit","Blue",898.990234375,402.747854044477,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_74.fit","crop_77.fit","Blue",895.81201171875,411.043926697672,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_74.fit","crop_77.fit","Red",502.7890625,250.757146184629,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_74.fit","crop_78.fit","Red",508.587890625,227.533340588343,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_73.fit","crop_74.fit","Red",507.85205078125,237.828655283938,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_77.fit","crop_78.fit","Red",507.0732421875,235.092001160802,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_75.fit","crop_76.fit","Red",509.47607421875,217.863731346988,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_74.fit","crop_76.fit","Red",506.87939453125,219.736822133889,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_75.fit","crop_77.fit","Green R",1129.5498046875,431.197756292766,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_76.fit","crop_77.fit","Green R",1128.556640625,449.308588022361,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_74.fit","crop_77.fit","Green R",1125.1162109375,434.647719635875,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_75.fit","crop_78.fit","Green R",1142.181640625,463.884880177786,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_76.fit","crop_78.fit","Green B",1145.57373046875,450.423753188386,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_76.fit","crop_78.fit","Green R",1141.1884765625,486.468528531281,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_73.fit","crop_74.fit","Green R",1137.9560546875,457.790925891984,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_74.fit","crop_78.fit","Green R",1137.748046875,461.800981717375,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_75.fit","crop_76.fit","Green R",1137.50390625,469.461294522849,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_74.fit","crop_75.fit","Green R",1134.0634765625,502.921768084066,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_73.fit","crop_77.fit","Green R",1133.4423828125,453.921279325513,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_74.fit","crop_75.fit","Red",506.900390625,233.897221331256,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_74.fit","crop_76.fit","Green R",1133.0703125,460.977255544355,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_73.fit","crop_78.fit","Green B",1150.1240234375,474.219863071237,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_73.fit","crop_75.fit","Green B",1147.55029296875,475.041295802022,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_75.fit","crop_78.fit","Green B",1147.00048828125,469.294591103831,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_73.fit","crop_76.fit","Green B",1146.12353515625,501.869325341367,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_75.fit","crop_76.fit","Blue",906.1962890625,432.395632865958,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_75.fit","crop_76.fit","Green B",1143,448.200404371334,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_73.fit","crop_74.fit","Green B",1142.54052734375,485.332462254857,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_74.fit","crop_78.fit","Green B",1141.99072265625,430.879005051778,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_74.fit","crop_75.fit","Green B",1139.4169921875,467.575566654448,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_74.fit","crop_76.fit","Green B",1137.990234375,453.852286091764,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_73.fit","crop_77.fit","Green B",1137.72802734375,478.951597152218,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_77.fit","crop_78.fit","Green R",1133.234375,440.884070671432,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_75.fit","crop_77.fit","Green B",1134.6044921875,462.399124816716,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_76.fit","crop_77.fit","Green B",1133.177734375,461.472765075147,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_74.fit","crop_77.fit","Green B",1129.5947265625,461.77908113392,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_75.fit","crop_78.fit","Blue",908.265625,411.379085716031,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_76.fit","crop_78.fit","Blue",907.9560546875,400.338371746701,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_74.fit","crop_76.fit","Blue",902.70849609375,409.534162981885,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_73.fit","crop_74.fit","Blue",905.48486328125,455.342401618249,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_74.fit","crop_78.fit","Blue",904.77783203125,424.54348757866,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_74.fit","crop_75.fit","Blue",903.01806640625,408.478196309109,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_73.fit","crop_78.fit","Blue",910.732421875,456.42152370479,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_73.fit","crop_78.fit","Red",512.13623046875,230.445346388532,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_75.fit","crop_78.fit","Red",511.1845703125,228.281524926686,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_77.fit","crop_78.fit","Green B",1137.17822265625,435.392323722355,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_76.fit","crop_78.fit","Red",511.16357421875,233.616297329393,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_73.fit","crop_75.fit","Blue",908.97265625,459.080881903715,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_73.fit","crop_76.fit","Blue",908.6630859375,448.523534869868,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_73.fit","crop_75.fit","Red",510.44873046875,224.248987639754,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_73.fit","crop_76.fit","Red",510.427734375,230.08941226784,"Normal",100,"1/500",5.6,"90.0 mm",6
"crop_226.fit","crop_227.fit","Blue",340.58349609375,158.070659499481,"Normal",100,"1/500",7.1,"90.0 mm",6
"crop_223.fit","crop_224.fit","Blue",339.97314453125,156.118767851142,"Normal",100,"1/500",7.1,"90.0 mm",6
"crop_223.fit","crop_224.fit","Red",185.78857421875,83.4038210036351,"Normal",100,"1/500",7.1,"90.0 mm",6
"crop_224.fit","crop_226.fit","Red",185.6875,84.3840401240225,"Normal",100,"1/500",7.1,"90.0 mm",6
"crop_224.fit","crop_226.fit","Blue",338.78369140625,151.27528132255,"Normal",100,"1/500",7.1,"90.0 mm",6
"crop_223.fit","crop_226.fit","Blue",337.283203125,147.078682490225,"Normal",100,"1/500",7.1,"90.0 mm",6
"crop_223.fit","crop_226.fit","Red",184.82080078125,77.7239273086205,"Normal",100,"1/500",7.1,"90.0 mm",6
"crop_225.fit","crop_226.fit","Blue",339.53466796875,165.098094891709,"Normal",100,"1/500",7.1,"90.0 mm",6
"crop_225.fit","crop_226.fit","Red",185.9501953125,87.4371639784946,"Normal",100,"1/500",7.1,"90.0 mm",6
"crop_222.fit","crop_227.fit","Green R",427.66748046875,187.969543755346,"Normal",100,"1/500",7.1,"90.0 mm",6
"crop_222.fit","crop_225.fit","Green R",425.71142578125,198.196518645375,"Normal",100,"1/500",7.1,"90.0 mm",6
"crop_222.fit","crop_224.fit","Green R",425.24462890625,180.354345655395,"Normal",100,"1/500",7.1,"90.0 mm",6
"crop_225.fit","crop_227.fit","Green R",425.1328125,170.764462289223,"Normal",100,"1/500",7.1,"90.0 mm",6
"crop_224.fit","crop_227.fit","Green R",424.666015625,193.697762020406,"Normal",100,"1/500",7.1,"90.0 mm",6
"crop_222.fit","crop_223.fit","Green R",423.39794921875,173.940638269031,"Normal",100,"1/500",7.1,"90.0 mm",6
"crop_222.fit","crop_223.fit","Red",187.08154296875,89.677701441074,"Normal",100,"1/500",7.1,"90.0 mm",6
"crop_222.fit","crop_226.fit","Red",186.98046875,86.7133564729961,"Normal",100,"1/500",7.1,"90.0 mm",6
"crop_224.fit","crop_225.fit","Red",186.91796875,87.2557868249022,"Normal",100,"1/500",7.1,"90.0 mm",6
"crop_223.fit","crop_227.fit","Red",186.5009765625,87.181022039956,"Normal",100,"1/500",7.1,"90.0 mm",6
"crop_226.fit","crop_227.fit","Red",186.39990234375,81.6754791170271,"Normal",100,"1/500",7.1,"90.0 mm",6
"crop_223.fit","crop_225.fit","Red",186.05126953125,85.6414569396078,"Normal",100,"1/500",7.1,"90.0 mm",6
"crop_225.fit","crop_226.fit","Green R",420.2548828125,181.91348973607,"Normal",100,"1/500",7.1,"90.0 mm",6
"crop_224.fit","crop_226.fit","Green R",419.7880859375,178.945129215543,"Normal",100,"1/500",7.1,"90.0 mm",6
"crop_223.fit","crop_226.fit","Green R",417.94140625,168.347933085899,"Normal",100,"1/500",7.1,"90.0 mm",6
"crop_225.fit","crop_227.fit","Green B",427.1455078125,162.201368523949,"Normal",100,"1/500",7.1,"90.0 mm",6
"crop_224.fit","crop_227.fit","Green B",426.08544921875,169.902969494593,"Normal",100,"1/500",7.1,"90.0 mm",6
"crop_222.fit","crop_223.fit","Green B",425.10205078125,179.632052155883,"Normal",100,"1/500",7.1,"90.0 mm",6
"crop_222.fit","crop_226.fit","Green B",424.76953125,167.248149972507,"Normal",100,"1/500",7.1,"90.0 mm",6
"crop_223.fit","crop_227.fit","Green R",422.8193359375,172.455736803519,"Normal",100,"1/500",7.1,"90.0 mm",6
"crop_222.fit","crop_226.fit","Green R",422.78955078125,186.855945575971,"Normal",100,"1/500",7.1,"90.0 mm",6
"crop_224.fit","crop_225.fit","Green R",422.7099609375,191.353609176442,"Normal",100,"1/500",7.1,"90.0 mm",6
"crop_226.fit","crop_227.fit","Green R",422.2109375,165.428624068304,"Normal",100,"1/500",7.1,"90.0 mm",6
"crop_223.fit","crop_225.fit","Green R",420.86328125,172.118033281403,"Normal",100,"1/500",7.1,"90.0 mm",6
"crop_223.fit","crop_224.fit","Green R",420.396484375,175.626449092742,"Normal",100,"1/500",7.1,"90.0 mm",6
"crop_222.fit","crop_227.fit","Green B",429.787109375,162.160494180718,"Normal",100,"1/500",7.1,"90.0 mm",6
"crop_222.fit","crop_225.fit","Green B",428.224609375,173.550279126955,"Normal",100,"1/500",7.1,"90.0 mm",6
"crop_222.fit","crop_224.fit","Green B",427.16455078125,165.590629868493,"Normal",100,"1/500",7.1,"90.0 mm",6
"crop_224.fit","crop_227.fit","Blue",343.2734375,170.337165124022,"Normal",100,"1/500",7.1,"90.0 mm",6
"crop_222.fit","crop_223.fit","Blue",342.5283203125,166.612565295088,"Normal",100,"1/500",7.1,"90.0 mm",6
"crop_224.fit","crop_225.fit","Blue",342.224609375,174.886606106427,"Normal",100,"1/500",7.1,"90.0 mm",6
"crop_223.fit","crop_227.fit","Blue",341.77294921875,163.933352711846,"Normal",100,"1/500",7.1,"90.0 mm",6
"crop_224.fit","crop_225.fit","Green B",424.52294921875,170.802651801533,"Normal",100,"1/500",7.1,"90.0 mm",6
"crop_223.fit","crop_227.fit","Green B",424.02294921875,170.046297940341,"Normal",100,"1/500",7.1,"90.0 mm",6
"crop_226.fit","crop_227.fit","Green B",423.6904296875,183.529195686706,"Normal",100,"1/500",7.1,"90.0 mm",6
"crop_223.fit","crop_225.fit","Green B",422.46044921875,183.435716317663,"Normal",100,"1/500",7.1,"90.0 mm",6
